IdVenta,codigo
288586,"[727946, 726431, 663656, 684047, 713510, 658244, 659590, 680400]"
288587,"[729196, 755348, 671937]"
288588,"[700603, 653305, 671939, 665299]"
288590,[727065]
288591,[761788]
288592,[723455]
288593,[689318]
288594,[748772]
288595,"[661146, 698079, 709156, 181922, 171100, 176258]"
288596,[654312]
288597,[349662]
288598,[154541]
288599,[499996]
288600,"[724972, 708562, 661081, 719679]"
288601,"[727946, 664013, 713985, 651460, 661081]"
288602,"[660261, 676411, 729579, 156269, 840488, 725298]"
288603,[658247]
288604,"[724762, 660261, 848226]"
288605,"[720039, 887976, 720631, 668327, 729566]"
288606,[729580]
288607,[666453]
288608,"[716200, 664012]"
288609,"[716796, 664013]"
288610,[718966]
288611,[688678]
288612,"[752717, 715573]"
288613,[757427]
288614,[654642]
288615,"[664012, 729566, 664012, 729566]"
288616,[662056]
288617,"[673628, 818997, 729566, 998484, 688662, 688232, 661084, 729566]"
288618,[691456]
288619,"[739987, 712886, 691220]"
288620,"[669051, 654660, 653279, 709156, 161962, 659590, 656582]"
288621,[173102]
288623,"[714048, 672661]"
288624,[663954]
288625,[208483]
288626,"[651517, 181793, 181794, 788869]"
288627,[328674]
288628,"[1, 169801]"
288629,"[721076, 681770, 700694, 818971, 840504, 821363, 725298]"
288630,"[663526, 654127, 692585]"
288631,"[672353, 759123, 692635]"
288632,"[727302, 491126, 480269, 498832, 726080, 723845]"
288633,[723844]
288634,[759423]
288635,[167821]
288636,[205219]
288637,[15833]
288638,"[663657, 663682, 698093]"
288639,"[168760, 659590, 798462, 689528]"
288640,"[701399, 697680, 705068, 491126, 491126, 704632, 662698]"
288641,"[672661, 725076, 658244, 702056]"
288642,"[840504, 718743, 663294]"
288643,"[884403, 200687, 770370]"
288645,"[656532, 709156, 662120, 656685, 999847, 752717, 725298, 722304, 725298]"
288646,"[681769, 660250, 723973, 933416]"
288647,"[654681, 703682]"
288648,"[662123, 660261, 709153, 762368, 711261, 161962, 659590, 476267, 758608]"
288649,"[727402, 476267, 672661]"
288650,"[656124, 824391, 656124, 702116, 725298, 819060, 491126, 915884]"
288651,"[701860, 727302, 819854, 722479, 664013]"
288652,[758166]
288653,"[663885, 729736, 779553]"
288654,"[654561, 933416]"
288655,[971879]
288656,"[693500, 693500]"
288657,"[672353, 180854, 869735, 715578]"
288658,"[888685, 672353, 719598]"
288659,"[659590, 654179, 826131, 727300, 692309, 672661, 891291, 665193]"
288660,[176258]
288661,[676460]
288662,"[680400, 659590]"
288663,[169824]
288664,"[770370, 846287, 772178, 277731, 770370, 689510]"
288665,[15833]
288666,[719053]
288667,[15833]
288668,[173101]
288669,[173101]
288670,"[665104, 708562, 684047, 688231]"
288671,[173102]
288672,"[721754, 700662]"
288673,[665299]
288674,"[652853, 692309]"
288675,[204417]
288676,[706955]
288677,[700694]
288678,"[855908, 885640]"
288679,[728315]
288680,[697423]
288681,"[476267, 491134, 496067]"
288682,[7777]
288683,[663230]
288684,[15833]
288685,"[700768, 835454, 848531]"
288686,"[992859, 758608, 728315, 847863, 672353, 694840]"
288687,"[869735, 669051, 664013]"
288688,"[15833, 664013, 15833, 700673]"
288689,"[32167, 656245, 176547]"
288690,"[702686, 933416, 694840]"
288691,"[700694, 819029]"
288692,[816728]
288693,"[400063, 499079, 704250]"
288694,[712729]
288695,"[965012, 654312]"
288696,[779553]
288697,[173102]
288698,"[843987, 802223]"
288699,[698435]
288700,"[815217, 692309, 703957, 722304, 681770, 672661]"
288701,"[654312, 713582, 660250, 713582, 720011, 671938, 691301, 704293]"
288702,[705068]
288703,[727946]
288704,"[491134, 460451]"
288705,[695064]
288706,[840702]
288707,"[662087, 694840, 847863]"
288708,[650100]
288709,"[681769, 681769]"
288710,[38416]
288711,"[349662, 199618]"
288712,[846287]
288713,[729566]
288714,"[723798, 729566]"
288715,[750521]
288716,[887984]
288717,"[679105, 659590]"
288718,"[189701, 180466]"
288719,"[654777, 719556, 681770]"
288720,"[655885, 718445, 650099, 702969, 725298, 702686]"
288721,"[989145, 660261, 755348]"
288722,"[910885, 655837, 665193]"
288723,"[672353, 780700, 670526, 661219, 869735, 328260]"
288724,[701217]
288725,"[791327, 672601]"
288726,"[935478, 669717, 679442, 727946, 663941, 659590, 707348, 666453]"
288727,"[832600, 679442]"
288728,[969394]
288729,"[169283, 700812, 658394, 723500, 0]"
288730,[985911]
288731,"[654080, 847863, 701208]"
288732,"[651628, 762368, 727946, 664574, 681769, 681769, 672353]"
288733,"[762343, 720631]"
288735,"[206620, 969394]"
288736,[32167]
288737,"[3458, 28173, 4073, 3472, 3465]"
288739,[658493]
288740,[676510]
288741,"[711319, 650181]"
288742,"[728315, 491126]"
288743,[30564]
288744,"[348813, 846287]"
288745,"[703175, 728315]"
288746,"[672353, 176296, 701864, 664013, 692309, 664574, 654080, 700694, 701717, 705620, 672900, 815241, 654536, 176296, 701357, 659590, 715572, 672353, 709237]"
288747,"[692309, 684047, 662018]"
288748,[159682]
288749,"[660691, 155677]"
288750,"[172584, 172584]"
288751,[891168]
288752,[718964]
288753,"[719556, 682808]"
288754,[730420]
288755,[933416]
288756,"[15833, 724653]"
288757,[654124]
288758,[698687]
288759,"[819060, 952036]"
288760,"[938548, 729566]"
288761,[819060]
288762,"[729566, 653305]"
288763,"[311266, 7904]"
288764,[182401]
288765,"[819847, 664797, 818971]"
288766,[672718]
288767,[884403]
288769,[884403]
288770,"[471201, 400110, 469791]"
288771,[938548]
288772,"[656245, 8228]"
288773,"[750489, 702057]"
288774,"[661762, 889949]"
288775,[939579]
288776,[698092]
288777,[175251]
288778,[1470]
288779,"[846287, 772178]"
288780,[254847]
288781,"[672908, 723844, 672661, 866152, 727372, 659590, 691267, 695064]"
288782,"[915132, 672908, 704866, 662207]"
288783,"[671939, 762456, 692309, 706803]"
288784,[698687]
288785,[671388]
288786,"[669362, 663294]"
288787,"[701961, 729195]"
288788,"[733334, 891291, 664123]"
288789,[654312]
288790,[656957]
288791,"[663267, 719556]"
288792,"[665193, 727946, 727629]"
288793,"[750711, 659857, 399204]"
288794,"[700811, 700571, 689662, 817353, 661084, 727397]"
288795,[702686]
288796,"[661084, 664013, 679442, 656188, 723297, 725298, 696527, 673014, 704766]"
288797,[977298]
288798,"[672661, 711033, 184013, 716770, 731036]"
288799,"[844258, 822494, 651460, 733336]"
288800,"[7902, 204301]"
288801,[663657]
288802,"[687371, 732186, 664574]"
288803,[154480]
288804,"[999790, 75242, 483263]"
288805,[0]
288806,[715572]
288807,"[155233, 799486, 488114, 488114, 209104]"
288808,"[818997, 731400, 664574]"
288809,"[934570, 172761]"
288810,[779553]
288811,[939579]
288812,"[729196, 671936, 706462, 654832, 959924, 741116, 951269, 951269]"
288813,"[659075, 723944, 677279, 677408, 722435, 672353, 739524, 723798, 709802, 754754, 689957]"
288814,"[3649, 3716, 27353, 3854, 6925, 183974]"
288815,[722195]
288816,[151329]
288817,"[672353, 730483, 658512, 719556, 693352, 689957, 730483, 655871, 661855, 655290, 840496, 672353]"
288818,[172457]
288819,[138763]
288820,[184013]
288821,[656750]
288822,"[692468, 770370, 770370, 664013]"
288823,[15833]
288824,"[15833, 969501]"
288825,"[672661, 725298, 659593]"
288826,[650829]
288827,"[869750, 651460, 655967, 661196, 679442, 711319, 709153, 692309, 700539]"
288828,[718695]
288829,"[499996, 659590, 703682, 181793, 723500, 965590, 703682]"
288830,[654712]
288831,[981373]
288832,[677297]
288833,"[702969, 700582]"
288834,"[654312, 728875]"
288835,"[723926, 166001]"
288836,"[664013, 816728]"
288837,"[688046, 969501]"
288838,"[731400, 720011, 671937]"
288839,"[656750, 660782, 697794, 180465]"
288840,"[730483, 701007, 205972]"
288841,[711187]
288842,"[664013, 0, 673014, 662123]"
288843,[965970]
288844,"[658491, 762786]"
288845,"[706803, 664012, 156882, 719044]"
288846,"[770370, 835454, 770370]"
288847,[176298]
288848,[723798]
288849,"[698207, 655872, 650283]"
288850,"[727946, 681769]"
288851,[728476]
288852,"[729737, 816728, 686191, 870519]"
288853,"[708850, 731498]"
288854,"[819060, 819060, 698669, 660842, 698669]"
288855,"[709801, 808386, 758608, 933416, 819060, 659593, 808386, 761788, 672353, 672661]"
288856,[188386]
288857,[173102]
288858,"[999793, 999793, 999793, 743013]"
288859,"[673162, 663246, 673156, 727629]"
288860,"[955229, 714048, 665193, 698094]"
288861,[695064]
288862,[702686]
288863,"[673156, 400103, 478404, 728938]"
288864,"[655885, 679147, 702683, 727300, 672353]"
288865,"[662698, 912204]"
288866,"[2, 725298, 866152, 659590]"
288867,"[2, 671656, 706464, 655290]"
288868,[15833]
288869,"[469460, 730799, 798462, 840488, 2, 688076]"
288870,[2]
288871,"[504857, 504857, 504857, 504857]"
288872,[723455]
288873,"[692585, 5950, 3651, 729566, 29902, 704867, 692309, 692585, 9505]"
288874,[217632]
288875,[188414]
288878,[217632]
288879,"[999847, 700588, 673014, 651465]"
288880,[15833]
288881,"[673872, 727946]"
288882,[200011]
288883,[664574]
288884,"[660434, 698079, 665141, 869750, 661069]"
288885,[698109]
288886,"[698081, 955534]"
288887,"[320986, 339408]"
288888,"[676411, 722435, 710249, 705617, 704482, 660010, 659590, 757419, 696052, 999868, 672908]"
288889,"[751636, 679688, 704482]"
288890,[977298]
288891,[374025]
288892,"[1, 172051]"
288893,"[15833, 706317, 15833]"
288894,[671937]
288895,[651461]
288896,[731094]
288897,"[769224, 194333, 709818]"
288898,[771808]
288899,[151521]
288900,[204703]
288901,"[658244, 658244, 756015, 657353, 672353, 672661]"
288902,"[650632, 7909]"
288903,[843987]
288904,[730791]
288905,[681770]
288906,"[20350, 650822]"
288907,"[762786, 664574]"
288908,"[300293, 499087, 496067, 673901, 491134, 716770, 176296, 672353]"
288909,"[658247, 694840]"
288910,"[748491, 783241, 663728]"
288911,"[658244, 727705, 658244, 759167, 711187, 677291]"
288912,"[211299, 204508]"
288913,[662711]
288914,[660261]
288915,"[672661, 700588, 654054]"
288916,[674564]
288917,"[698089, 658161]"
288918,"[731024, 660261]"
288920,[202637]
288921,[692481]
288922,[658244]
288923,[790527]
288924,[505348]
288925,[654179]
288926,"[791327, 885186, 700698, 661872, 723798, 672819]"
288927,"[729566, 851402]"
288928,"[656188, 660261, 656188]"
288929,[952036]
288930,[660261]
288931,"[656227, 729566, 660261]"
288932,[660261]
288933,"[663312, 720011, 656706, 704482]"
288934,"[665193, 661069]"
288935,[723358]
288936,"[698095, 661084, 826131, 654724]"
288937,[770065]
288938,[673058]
288939,"[663656, 663294, 663302, 109914, 883439, 127580, 349779]"
288940,[400086]
288941,"[916767, 866103]"
288942,"[718445, 155905, 202796, 208153, 718743]"
288943,"[659590, 733082, 877076, 877076, 672661, 912204]"
288944,"[729556, 660261]"
288945,"[7757, 159324]"
288946,[700662]
288947,[689838]
288948,[731007]
288949,[654681]
288950,[654681]
288951,[946590]
288952,"[730940, 731094, 728476]"
288953,"[15833, 15833]"
288955,"[725645, 656572, 661408, 790527, 963348]"
288956,"[869354, 720310, 770370, 869735, 731852]"
288957,[183526]
288958,"[193901, 371765, 39444]"
288959,[779553]
288960,[75499]
288961,[814475]
288962,"[727946, 726795, 729566]"
288963,"[665193, 659590, 728852]"
288964,"[692309, 755348, 672661, 971812]"
288965,"[491126, 662123, 720011, 694840, 491126, 672900]"
288966,"[933416, 887976]"
288967,[768283]
288968,"[659593, 658394, 679442]"
288969,[201948]
288971,"[702951, 658226, 915132, 656773]"
288972,"[659590, 959668, 663246, 731852]"
288973,[658491]
288974,[496778]
288975,"[659590, 709801, 672353, 703682, 459735, 476283, 655290, 718743, 681770, 504725, 656582, 693698, 180853]"
288976,[664013]
288977,[181532]
288978,[835454]
288979,[700691]
288980,[154480]
288981,[734616]
288982,[676411]
288983,[683442]
288984,[723925]
288985,"[197606, 659590]"
288986,[659653]
288987,[762343]
288988,[483263]
288989,[189557]
288990,"[682617, 180466]"
288991,[721956]
288992,"[755587, 659590, 705756, 727946, 664574]"
288993,[677291]
288994,"[829762, 155905]"
288995,[730791]
288996,"[723798, 719044, 720662, 673467, 680448, 655891, 681770]"
288997,"[495747, 499699]"
288998,"[664013, 779553, 723500, 700811, 723798, 759123]"
288999,"[915132, 654208, 659590, 768259]"
289000,[180466]
289001,"[673016, 887851]"
289002,"[198726, 198726]"
289003,"[659590, 701399, 664013, 885186]"
289004,"[659505, 859892, 671081, 791673, 819029, 671081, 671081, 659505, 791673, 671081, 819029, 819029]"
289005,[58119]
289006,"[661872, 660751, 955534, 678334]"
289007,"[659590, 713255, 707043, 969501]"
289009,"[157680, 664013, 672900, 483321]"
289010,"[471201, 659117, 659590, 471201, 664013, 471201]"
289011,"[504283, 504725]"
289012,[174080]
289013,"[659114, 664574, 654832, 710217, 762786]"
289014,[657353]
289015,[701399]
289016,"[689957, 673901, 731862]"
289017,[489369]
289018,[698079]
289019,[916585]
289020,[671939]
289021,"[720011, 671937, 731400]"
289022,[723798]
289023,[714048]
289024,"[653298, 804633, 937052, 680410, 661912, 709155, 672908]"
289025,"[702969, 655885, 725298, 650099]"
289026,"[659590, 700524, 659590, 711067, 702566, 728317, 709156, 653305]"
289027,[701400]
289028,"[202637, 933564, 15833]"
289029,"[660261, 672908, 711319]"
289030,"[844258, 653298]"
289031,"[664013, 677279, 817916, 862888, 661855, 656481]"
289033,"[39499, 39482]"
289034,"[969394, 819060, 933416]"
289035,[673162]
289036,"[664013, 658394, 723567, 660433, 157714, 720631, 723798, 702686]"
289037,[736066]
289038,[722404]
289039,"[661658, 209858, 130360, 130360]"
289040,"[727946, 315518]"
289041,[300365]
289042,"[672661, 664013, 656773, 692309, 706467, 866152]"
289043,"[697876, 651460]"
289044,"[659593, 663240, 661081, 814475, 664013]"
289045,"[723798, 494401]"
289046,"[652852, 656957, 770065, 651478, 890418, 992909, 659590, 665193]"
289047,[650545]
289048,"[681957, 681957]"
289049,"[210580, 154653, 150330]"
289050,"[750521, 750521]"
289051,"[847863, 660250, 672353, 654177, 727946, 672312, 660261, 651460, 692468]"
289052,"[674593, 937052, 714406]"
289053,[654712]
289054,"[939579, 692105, 654832, 869735]"
289055,"[682805, 702351, 686580, 476275, 660261]"
289056,[658244]
289057,"[707043, 673162, 655872]"
289058,"[678672, 832279, 122664, 733334]"
289059,"[686013, 672670]"
289060,[884684]
289061,"[723924, 745851]"
289062,[672353]
289063,"[669473, 659590]"
289064,[152729]
289065,[764118]
289066,"[688712, 659590]"
289067,"[650100, 723798, 915900, 719556]"
289068,[915884]
289069,"[681957, 757419, 758805, 667873, 797894]"
289070,"[681769, 664574, 707044, 651628, 473108, 698206, 659590]"
289071,[758608]
289072,"[7902, 664013, 681770, 659397, 710217, 701208]"
289073,"[670938, 804328, 653297]"
289074,"[866152, 704866, 655885]"
289075,"[700624, 672312, 688760]"
289076,[701512]
289077,[723798]
289078,"[664797, 676411, 716741, 729566, 719556, 727372, 911693, 659590, 716736]"
289079,"[935353, 651076]"
289080,[706414]
289081,[723798]
289082,"[729566, 720011]"
289083,[664013]
289084,"[483263, 219923]"
289085,"[729938, 730449, 663657, 667182, 866152, 687232, 221382, 665193]"
289086,"[718743, 665193]"
289087,"[656774, 161961, 159323]"
289088,"[723455, 716279]"
289089,"[885178, 177209, 715572, 736066, 728476, 693698]"
289091,"[653306, 658512, 672353, 656845, 933416, 933416, 672353, 658512, 663361]"
289092,"[654642, 204350, 654642, 13288]"
289094,[658624]
289095,"[706806, 702058]"
289096,[729933]
289097,"[738376, 201]"
289098,"[692309, 695766]"
289099,"[727946, 494823, 494823, 724499, 689528, 804732, 999868, 846287]"
289100,[32167]
289101,"[704482, 654127, 656706]"
289102,"[697784, 199954]"
289104,"[169825, 663987, 198012]"
289105,[761788]
289106,"[843987, 689662, 662018]"
289107,[698092]
289108,[688968]
289109,"[723798, 776344, 952069]"
289110,[846220]
289111,"[662018, 672353, 656581, 688231]"
289112,"[993006, 658493, 703682, 688711]"
289113,"[661081, 790527, 835454, 991901, 887984, 680400]"
289114,"[189701, 180466]"
289115,"[180854, 702057]"
289116,"[727946, 818997, 654802, 874586, 672595, 661081, 727301, 662018, 725298, 702686, 476267, 758166, 732058, 664013, 400086, 672353, 671937, 758166, 672353, 726796, 672661]"
289117,"[652661, 999793, 656254]"
289118,"[733469, 661081, 869735, 729566]"
289119,[946590]
289120,[873992]
289121,[672718]
289122,[15498]
289123,"[723926, 723926]"
289124,"[706806, 702058]"
289125,"[706806, 702058]"
289126,[660261]
289127,"[727946, 661337, 723307, 664125, 659505, 701864, 656531, 659590]"
289128,[729566]
289129,"[650427, 656615, 663312]"
289130,[661408]
289131,[725051]
289132,[693207]
289133,[664013]
289134,"[951269, 688678, 664574]"
289135,"[655290, 653346, 702057, 703676, 704544, 700768]"
289136,"[823187, 687496, 823187]"
289137,"[700588, 686725]"
289139,[677279]
289140,[755348]
289141,"[703682, 652077, 715583, 727629, 328260, 901751, 661081, 672661, 658493, 672353, 992834, 702686, 692309, 731861, 656481, 659590, 993006, 660261, 819847, 703598, 660261, 673780, 715583, 661408, 658533, 724292, 673162, 692309, 664012, 739524, 692106, 653306, 709178, 658394]"
289142,"[819029, 659591, 824375]"
289143,"[653306, 665208, 718882]"
289144,"[441253, 706414, 654177, 727946, 655891, 725076, 755348, 476887, 658244, 670390, 494823, 725298, 720011, 180854]"
289145,"[694728, 777045, 672353]"
289146,"[658491, 698206]"
289147,[659592]
289148,[206620]
289151,"[730940, 664347, 720662]"
289152,[695621]
289153,"[915132, 482653, 654177, 715334, 672661, 673156, 703925, 482620, 933416, 732186, 488114, 720631, 491134, 654542]"
289154,"[651443, 939587]"
289155,"[672900, 672353, 692468]"
289156,[762786]
289157,"[726431, 656582, 164328, 658318, 729566, 661084]"
289158,"[650472, 659590, 672661, 724989, 727946, 662414, 700579]"
289159,[676411]
289160,"[499079, 704250, 488114, 499079, 776773, 933416]"
289161,[654832]
289162,"[700673, 750521, 653544]"
289163,"[703920, 703920]"
289164,[671938]
289165,[709162]
289166,"[698059, 698059, 194034, 718445, 718445, 650100]"
289167,"[848416, 499996, 662018, 669069, 672353, 684047]"
289169,[15833]
289170,[201]
289171,[797951]
289172,[653520]
289173,[650632]
289174,[197776]
289175,[946582]
289176,"[400064, 400064]"
289177,"[879106, 727233, 933416, 915132, 658493, 832600, 673156]"
289178,[681770]
289179,[195285]
289180,"[207905, 207905]"
289181,"[692309, 664013, 722160]"
289182,[701400]
289183,[15833]
289184,"[843987, 916767]"
289185,"[729566, 729566, 973065, 693796, 707347, 650099, 498865]"
289186,"[658491, 660250, 939579, 798462]"
289187,"[980326, 672660, 759306, 692105]"
289188,[965590]
289189,"[653305, 483289, 495994, 729566, 659590, 478404, 691220]"
289190,[15872]
289191,[663987]
289192,[846287]
289193,"[202637, 656845]"
289194,"[658512, 973065, 770370, 770370]"
289195,"[818997, 707044]"
289196,[497479]
